"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"297","Self-propelled artillery","155mm ShKH Zuzana 2","Destroyed","Ukraine",NA,2024-02-29,"Inhulets","https://i.postimg.cc/Yq99h3Gp/2012-Zuzana-2-destr-29-02-24.jpg",NA,"46.780556,32.850639","Loitering","Ukraine","Artillery",46.780556,32.850639
"298","Self-propelled artillery","203mm 2S7(M) 'Pion'/'Malka'","Destroyed","Ukraine","43rd Artillery Brigade",2024-01-03,"Kherson oblast","https://i.postimg.cc/DznWXvfx/2030-2s7-destr-03-01-23.jpg","https://t.me/lost_warinua/61602",NA,"Loitering","Ukraine","Artillery",NA,NA
"299","Tanks","T-72AV","Destroyed","Ukraine",NA,2023-10-21,"Kherson raion","https://i.postimg.cc/vmHvsr5d/2018-t72av-destr-21-10-23.jpg","https://t.me/lost_warinua/53758",NA,NA,"Ukraine","Armor",NA,NA
"300","Tanks","T-72M/M1(R)","Destroyed","Ukraine",NA,2024-02-01,"Tiahynka","https://i.postimg.cc/66VgfRHz/2002-t72m-destr-02-02-24.jpg","https://t.me/lost_warinua/64452",NA,"Cope cage,Loitering","Ukraine","Armor",NA,NA
"301","Tanks","T-80BV","Destroyed","Ukraine","Naval Infantry Corps",2024-01-31,"Tiahynka","https://i.postimg.cc/Z5QM5LRY/2003-t72m-destr-01-02-24.jpg","https://t.me/lost_warinua/64411","46.797861,32.940556","Turretless,Loitering","Ukraine","Armor",46.797861,32.940556
"302","Towed artillery","152mm 2A36 'Giatsint-B' field gun","Damaged","Ukraine",NA,2023-10-23,"Tomaryne","https://i.postimg.cc/brHP6FMF/2014-2-A36-dam-23-10-23.jpg","https://t.me/lost_warinua/54002","46.856556,33.277389","Loitering","Ukraine","Artillery",46.856556,33.277389
"303","Towed artillery","155mm FH-70 howitzer","Damaged","Ukraine",NA,2023-11-29,"Kherson oblast","https://i.postimg.cc/BQVtyR49/2022-155mm-FH-70-dam-29-11-23.jpg","https://t.me/lost_warinua/58344",NA,"Loitering","Ukraine","Artillery",NA,NA
"304","Towed artillery","155mm M777A2 howitzer","Damaged","Ukraine",NA,2024-01-03,"Tiahynka","https://i.postimg.cc/02QrVx97/2003-m777-dam-04-01-24.jpg","https://t.me/lost_warinua/61578","46.790961,32.997051","Loitering","Ukraine","Artillery",46.790961,32.997051
"305","Towed artillery","155mm M777A2 howitzer","Damaged","Ukraine",NA,2023-11-18,"Tiahynka","https://i.postimg.cc/cCr0d5Zw/2024-m777-dam-18-11-23.jpg","https://t.me/lost_warinua/56982","46.835222,33.066056","Loitering","Ukraine","Artillery",46.835222,33.066056
"306","Towed artillery","155mm M777A2 howitzer","Damaged","Ukraine",NA,2023-11-06,"Kherson","https://i.postimg.cc/bYnpwVL6/2006-m777-dam-06-11-23.jpg","https://t.me/lost_warinua/56417","46.699485,32.668201",NA,"Ukraine","Artillery",46.699485,32.668201
"307","Towed artillery","155mm M777A2 howitzer","Damaged","Ukraine",NA,2024-03-24,"Inhulets","https://i.postimg.cc/8zRvR91J/2015-M777-A2-howitzer-destr-24-03-24.jpg","https://t.me/lost_warinua/71021","46.82825,32.910917",NA,"Ukraine","Artillery",46.82825,32.910917
"308","Towed artillery","Unknown towed artillery","Damaged","Ukraine",NA,2023-12-25,"Tiahynka",NA,"Loitering",NA,NA,"Ukraine","Artillery",NA,NA
"309","Towed artillery","122mm 2A18 D-30 howitzer","Destroyed","Ukraine",NA,2023-10-22,"Poniativka","https://i.postimg.cc/C5wvtFyY/2005-d30-destr-22-10-23.jpg","https://t.me/lost_warinua/53926",NA,NA,"Ukraine","Artillery",NA,NA
"310","Towed artillery","155mm M777A2 howitzer","Destroyed","Ukraine","406th Separate Coastal Artillery Brigade",2024-01-03,"Kherson oblast","https://i.postimg.cc/NfzFVV0S/2002-m777-destr-30-11-23.jpg","https://t.me/lost_warinua/61571",NA,NA,"Ukraine","Artillery",NA,NA
"311","Towed artillery","155mm M777A2 howitzer","Destroyed","Ukraine",NA,2023-12-05,"Kherson oblast","https://i.postimg.cc/65kcZPgW/2010-m777-destr-06-12-23.jpg","https://t.me/lost_warinua/58881",NA,NA,"Ukraine","Artillery",NA,NA
"312","Trucks","KrAZ-255B","Damaged","Ukraine",NA,2023-12-05,"Arkhanhelske","https://i.postimg.cc/zfSx8kdJ/2002-kraz255b-dam-05-12-23.jpg","https://t.me/lost_warinua/58585","47.4011935,33.3833474","Loitering","Ukraine","Trucks",47.4011935,33.3833474
"313","Trucks","Bandvagn BvS 10","Destroyed","Ukraine","38th Separate Marine Brigade",2023-12-26,"Pidstepne","https://i.postimg.cc/43v5tzPg/2013-Bv-S-10-destr-26-12-23.jpg","https://t.me/lost_warinua/60755","46.678639,32.828694",NA,"Ukraine","Trucks",46.678639,32.828694
"314","Trucks","Bogdan-63172","Destroyed","Ukraine",NA,2023-10-28,"Kherson oblast","https://i.postimg.cc/bw8wSVC3/2021-Bogdan-63172-destr-28-10-23.jpg","https://t.me/lost_warinua/65296",NA,NA,"Ukraine","Trucks",NA,NA
"315","Trucks","GAZ-53","Destroyed","Ukraine",NA,2024-03-30,"Kherson oblast",NA,"https://t.me/lost_warinua/71729",NA,NA,"Ukraine","Trucks",NA,NA
"316","Trucks","KamAZ 6x6","Destroyed","Ukraine",NA,2024-01-17,"Tiahynka","https://i.postimg.cc/kM81PQSj/2025-Kam-AZ-6x6-destr-18-01-24.jpg","https://t.me/lost_warinua/62948","46.800444,33.043139","Loitering","Ukraine","Trucks",46.800444,33.043139
"317","Trucks","KrAZ-255B","Destroyed","Ukraine",NA,2023-11-22,"Tiahynka","https://i.postimg.cc/QdzytG7k/2004-unkn-truck-destr-22-11-23.jpg","https://t.me/lost_warinua/57813","46.758091,33.059149","Loitering","Ukraine","Trucks",46.758091,33.059149
"318","Trucks","KrAZ-5233","Destroyed","Ukraine",NA,2024-01-24,"Beryslav raion",NA,"https://t.me/lost_warinua/63650",NA,NA,"Ukraine","Trucks",NA,NA
"319","Trucks","Ural-4320","Destroyed","Ukraine",NA,2024-03-30,"Kherson oblast",NA,"https://t.me/lost_warinua/71729",NA,NA,"Ukraine","Trucks",NA,NA
"320","Trucks","ZiL-131","Destroyed","Ukraine",NA,2023-10-27,"Pravdyne","https://i.postimg.cc/FF6mJvZM/2005-Zi-L-131-destr-27-10-23.jpg","https://t.me/lost_warinua/54509","46.732194,32.213722","Loitering,KUNG","Ukraine","Trucks",46.732194,32.213722
"321","Drones","Leleka-100' reconnaissance UAV","Destroyed","Ukraine",NA,2024-05-13,NA,NA,"https://t.me/lost_warinua/76601",NA,NA,"Ukraine","Drones",NA,NA
