"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"819","Infantry Mobility Vehicles","BMC Kirpi","Destroyed","Ukraine","35th Separate Marine Brigade",2023-08-07,"Volnovakha raion","https://i.postimg.cc/Hnw5CT2d/2002-BMC-Kirpi-destr-09-08-23.jpg","https://t.me/lost_warinua/45509",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"820","Infantry Mobility Vehicles","BMC Kirpi","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-31,"Staromaiorske","https://i.postimg.cc/05DWRBqh/2021-BMC-Kirpi-destr-31-07-23.jpg","https://t.me/lost_warinua/44355","47.756661,36.797609",NA,"Ukraine","Infantry Mobility Vehicles",47.756661,36.797609
"821","Infantry Mobility Vehicles","BMC Kirpi","Destroyed","Ukraine",NA,2023-07-15,"Volnovakha raion","https://i.postimg.cc/Dz7zFjry/2008-Mastiff-PPV-BMC-Kirpi-destr-16-07-23.jpg","https://t.me/lost_warinua/41996",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"822","Infantry Mobility Vehicles","BMC Kirpi","Destroyed","Ukraine",NA,2023-07-11,"Volnovakha raion","https://i.postimg.cc/3RRyT7Sv/2009-BMC-Kirpi-destr-11-07-23.jpg","https://t.me/lost_warinua/41478",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"823","Infantry Mobility Vehicles","BMC Kirpi","Destroyed","Ukraine","35th Separate Marine Brigade",2023-06-25,"Makarivka","https://i.postimg.cc/fTQJqc3n/2017-BMC-Kirpi-destr-25-06-23.jpg","https://t.me/lost_warinua/39686","47.772889,36.801833",NA,"Ukraine","Infantry Mobility Vehicles",47.772889,36.801833
"824","Infantry Mobility Vehicles","HMMWV *","Destroyed","Ukraine",NA,2023-07-01,"Robotyne",NA,"https://t.me/khornegroup/871","47.478081,35.886839",NA,"Ukraine","Infantry Mobility Vehicles",47.478081,35.886839
"825","Infantry Mobility Vehicles","HMMWV *","Destroyed","Ukraine","23rd Separate Mechanized Brigade",2023-06-12,"Novodarivka","https://i.postimg.cc/JnXtrtzj/2006-HMMWV-destr-14-06-23.jpg","https://t.me/lost_warinua/38582",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"826","Infantry Mobility Vehicles","HMMWV M1043/M1123 with MAK","Destroyed","Ukraine",NA,2023-06-20,"Mala Tokmachka","https://i.postimg.cc/pL2yRPYs/2019-M1043-A2-or-M1123-with-MAK-destr-20-06-23.jpg","https://www.facebook.com/photo?fbid=6001325986646268&set=pcb.6001326046646262","47.499028,35.916472","Turretless","Ukraine","Infantry Mobility Vehicles",47.499028,35.916472
"827","Infantry Mobility Vehicles","HMMWV M1114/M1151","Destroyed","Ukraine",NA,2023-08-24,"Robotyne","https://i.postimg.cc/WzT2jGwF/315.png","https://t.me/lost_warinua/50230",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"828","Infantry Mobility Vehicles","HMMWV M1114/M1151","Destroyed","Ukraine","47th Separate Mechanized Brigade",2023-07-01,"Polohy raion","https://i.postimg.cc/tRFVvQND/2006-HMMWV-M1114-destr-01-07-23.jpg","https://t.me/lost_warinua/40404",NA,"Turretless,Shattered","Ukraine","Infantry Mobility Vehicles",NA,NA
"829","Infantry Mobility Vehicles","HMMWV M1152","Destroyed","Ukraine",NA,2023-06-07,"Mala Tokmachka","https://i.postimg.cc/MTv0hpbX/2011-HMMWV-M1152-destr-07-06-23.jpg","https://t.me/WS_videos/1225","47.49681,35.93199","Shattered,Loitering","Ukraine","Infantry Mobility Vehicles",47.49681,35.93199
"830","Infantry Mobility Vehicles","HMMWV M1152","Destroyed","Ukraine",NA,2023-06-04,"Lobkove","https://i.postimg.cc/1tv1S2y9/2043-humwee-destr-13-06-23.jpg","https://t.me/lost_warinua/38617","47.522222,35.421889",NA,"Ukraine","Infantry Mobility Vehicles",47.522222,35.421889
"831","Infantry Mobility Vehicles","HMMWV M1165A1","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-30,"Staromaiorske","https://i.postimg.cc/kGrqG3sk/2011-HMMWV-M1165-A1-destr-30-07-23.jpg","https://t.me/lost_warinua/44104",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"832","Infantry Mobility Vehicles","HMMWV M998","Destroyed","Ukraine","117th Separate Mechanized Brigade",2023-07-10,"Polohy raion","https://i.postimg.cc/HsXLcG1K/77j.png","https://t.me/WS_videos/1655",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"833","Infantry Mobility Vehicles","Husky tactical support vehicle","Destroyed","Ukraine",NA,2023-08-17,"Urozhaine","https://i.postimg.cc/Pf0bj6HQ/322d.png","https://t.me/lost_warinua/46367","47.74681,36.85357",NA,"Ukraine","Infantry Mobility Vehicles",47.74681,36.85357
"834","Infantry Mobility Vehicles","Husky tactical support vehicle","Destroyed","Ukraine",NA,2023-08-16,"Urozhaine","https://i.postimg.cc/C1Z9BfzG/2008-Husky-destr-25-08-23.jpg","https://t.me/lost_warinua/46402","47.749444,36.847917",NA,"Ukraine","Infantry Mobility Vehicles",47.749444,36.847917
"835","Infantry Mobility Vehicles","Husky tactical support vehicle","Destroyed","Ukraine","37th Separate Marine Brigade",2023-06-04,"Novodonetske","https://i.postimg.cc/KzjyZWcL/2031-Husky-destr-04-06-23.jpg","https://t.me/lost_warinua/39155","47.752194,36.951639",NA,"Ukraine","Infantry Mobility Vehicles",47.752194,36.951639
"836","Infantry Mobility Vehicles","Husky tactical support vehicle","Destroyed","Ukraine",NA,2023-09-09,"Verbove","https://i.postimg.cc/R0j0c9bq/242.png","https://t.me/lost_warinua/50706","47.462010,35.887190",NA,"Ukraine","Infantry Mobility Vehicles",47.46201,35.88719
"837","Infantry Mobility Vehicles","Iveco LMV","Destroyed","Ukraine","46th Separate Airmobile Brigade",2023-08-15,"Novodanylivka","https://i.postimg.cc/vTXM1Pm2/2018-Iveco-LMV-destr-15-08-23.jpg","https://t.me/lost_warinua/46148","47.492556,35.871194",NA,"Ukraine","Infantry Mobility Vehicles",47.492556,35.871194
"838","Infantry Mobility Vehicles","Kozak-2","Destroyed","Ukraine",NA,2023-10-17,"Volnovakha raion","https://i.postimg.cc/y8kgqjBh/2008-Kozak-2-destr-17-10-23.jpg","https://t.me/lost_warinua/53139",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"839","Infantry Mobility Vehicles","Kozak-2","Destroyed","Ukraine","35th Separate Marine Brigade",2023-09-09,"Novomaiorske","https://i.postimg.cc/ZKzGxkgr/3329.png","https://t.me/lost_warinua/49128","47.742677,37.021643",NA,"Ukraine","Infantry Mobility Vehicles",47.742677,37.021643
"840","Infantry Mobility Vehicles","Kozak-2","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-31,"Staromaiorske","https://i.postimg.cc/vZw0FRmM/2007-Kozak-2-destr-01-08-23.jpg","https://t.me/lost_warinua/44359","47.7582224,36.7837784",NA,"Ukraine","Infantry Mobility Vehicles",47.7582224,36.7837784
"841","Infantry Mobility Vehicles","Kozak-2","Destroyed","Ukraine",NA,2023-07-09,"Storozheve","https://i.postimg.cc/Bv75L1cQ/2034-Kozak-2-destr-09-07-23.jpg","https://t.me/lost_warinua/41228","47.787278,36.787583",NA,"Ukraine","Infantry Mobility Vehicles",47.787278,36.787583
"842","Infantry Mobility Vehicles","Kozak-2","Destroyed","Ukraine",NA,2023-07-09,"Storozheve","https://i.postimg.cc/s2g9gJWN/2035-Kozak-2-destr-09-07-23.jpg","https://t.me/lost_warinua/41226","47.787389,36.786278",NA,"Ukraine","Infantry Mobility Vehicles",47.787389,36.786278
"843","Infantry Mobility Vehicles","Kozak-2","Destroyed","Ukraine","35th Separate Marine Brigade",2023-06-21,"Makarivka","https://i.postimg.cc/9frrkL38/2035-kozak2-dam-21-06-23.jpg","https://t.me/lost_warinua/39242","47.776083,36.7535",NA,"Ukraine","Infantry Mobility Vehicles",47.776083,36.7535
"844","Infantry Mobility Vehicles","Kozak-2","Destroyed","Ukraine",NA,2023-07-01,"Zaporizhzhia oblast","https://i.postimg.cc/d0PhwvV1/2000-kozak2-destr-02-07-23.jpg","https://t.me/lost_warinua/40367",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"845","Infantry Mobility Vehicles","Kozak-2M1","Destroyed","Ukraine",NA,2023-09-23,"Robotyne","https://i.postimg.cc/TYJxDJqy/2033-Kozak-2-M1-destr-23-09-23.jpg","https://t.me/lost_warinua/51468","47.4340235,35.8421307","Loitering","Ukraine","Infantry Mobility Vehicles",47.4340235,35.8421307
"846","Infantry Mobility Vehicles","Kozak-2M1","Destroyed","Ukraine",NA,2023-08-03,"Zaporizhzhia oblast","https://i.postimg.cc/NfXG56tH/2011-Kozak-2-M1-destr-03-08-23.jpg","https://t.me/lost_warinua/45010",NA,"Turretless,Shattered","Ukraine","Infantry Mobility Vehicles",NA,NA
"847","Infantry Mobility Vehicles","Kozak-2M1","Destroyed","Ukraine",NA,2023-07-23,"Robotyne","https://i.postimg.cc/50WkK1cj/2006-M-ATV-destr-25-07-23.jpg","https://t.me/lost_warinua/43333","47.4699129,35.8554905","Loitering","Ukraine","Infantry Mobility Vehicles",47.4699129,35.8554905
"848","Infantry Mobility Vehicles","Kozak-7","Destroyed","Ukraine",NA,2023-09-04,"Robotyne","https://twitter.com/UAWeapons/status/1698955326496592140","https://t.me/lost_warinua/48574","47.462121,35.875010","Flipped","Ukraine","Infantry Mobility Vehicles",47.462121,35.87501
"849","Infantry Mobility Vehicles","Kozak-7","Destroyed","Ukraine",NA,2023-08-28,"Robotyne","https://i.postimg.cc/cLJ34zSs/336.png","https://t.me/lost_warinua/48571","47.46230582,35.87846097",NA,"Ukraine","Infantry Mobility Vehicles",47.46230582,35.87846097
"850","Infantry Mobility Vehicles","KrAZ 'Cobra'","Destroyed","Ukraine",NA,2023-08-16,"Robotyne","https://i.postimg.cc/FHpQBdZJ/2005-Kr-AZ-Cobra-destr-05-10-23.jpg","https://t.me/lost_warinua/52006",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"851","Infantry Mobility Vehicles","M1123 HMMWV","Destroyed","Ukraine","(NGU) National Guard of Ukraine",2023-08-10,"Polohy raion","https://i.postimg.cc/MZRz4HKx/2012-M1123-HMMWV-destr-10-08-23.jpg","https://t.me/lost_warinua/45699",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"852","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","35th Separate Marine Brigade",2023-09-12,"Novomaiorske","https://i.postimg.cc/XJw2wJJw/247.png","https://t.me/lost_warinua/50069","47.745,37.022778","โงธ","Ukraine","Infantry Mobility Vehicles",47.745,37.022778
"853","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","35th Separate Marine Brigade",2023-09-11,"Novomaiorske","https://i.postimg.cc/7PXw6VVV/2000-Mastiff-Protected-Patrol-Vehicle-destr-11-09-23.jpg","https://t.me/lost_warinua/51733",NA,"Flipped","Ukraine","Infantry Mobility Vehicles",NA,NA
"854","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","35th Separate Marine Brigade",2023-09-09,"Novomaiorske","https://i.postimg.cc/J0K18DLN/3356.png","https://t.me/lost_warinua/49441","47.7534964,37.0215892","โงธ","Ukraine","Infantry Mobility Vehicles",47.7534964,37.0215892
"855","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine",NA,2023-08-27,"Volnovakha raion","https://i.postimg.cc/90pgjC0j/3275.png","https://t.me/lost_warinua/47562",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"856","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-31,"Staromaiorske","https://i.postimg.cc/ncD3PVp0/2006-HMMWV-destr-01-08-23.jpg","https://t.me/lost_warinua/44359","47.758318,36.7838401",NA,"Ukraine","Infantry Mobility Vehicles",47.758318,36.7838401
"857","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine",NA,2023-07-15,"Volnovakha raion","https://i.postimg.cc/Dz7zFjry/2008-Mastiff-PPV-BMC-Kirpi-destr-16-07-23.jpg","https://t.me/lost_warinua/41996",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"858","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine",NA,2023-07-15,"Volnovakha raion","https://i.postimg.cc/Dz7zFjry/2008-Mastiff-PPV-BMC-Kirpi-destr-16-07-23.jpg","https://t.me/lost_warinua/41996",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"859","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-15,"Staromaiorske","https://i.postimg.cc/tJ8Tj95L/2007-2x-Mastiff-PPV-destr-14-07-23.jpg","https://t.me/lost_warinua/41968","47.760972,36.765861",NA,"Ukraine","Infantry Mobility Vehicles",47.760972,36.765861
"860","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-15,"Staromaiorske","https://i.postimg.cc/tJ8Tj95L/2007-2x-Mastiff-PPV-destr-14-07-23.jpg","https://t.me/lost_warinua/41968","47.760972,36.765861",NA,"Ukraine","Infantry Mobility Vehicles",47.760972,36.765861
"861","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","37th Separate Marine Brigade",2023-06-07,"Novodonetske","https://i.postimg.cc/zv7nJQ9t/2020-Mastiff-aband-07-06-23.jpg","https://t.me/lost_warinua/37795","47.7515,36.958",NA,"Ukraine","Infantry Mobility Vehicles",47.7515,36.958
"862","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","37th Separate Marine Brigade",2023-06-04,"Novodonetske","https://i.postimg.cc/9QYTcYwx/2010-mastiff-dam-11-06-23.jpg","https://t.me/lost_warinua/38216","47.75203,36.96203","Loitering","Ukraine","Infantry Mobility Vehicles",47.75203,36.96203
"863","Infantry Mobility Vehicles","Mastiff Protected Patrol Vehicle","Destroyed","Ukraine","37th Separate Marine Brigade",2023-06-04,"Novodonetske","https://i.postimg.cc/tgR6Jnh9/2009-mastiff-dam-11-06-23.jpg","https://t.me/lost_warinua/38212","47.751972,36.955472","Loitering","Ukraine","Infantry Mobility Vehicles",47.751972,36.955472
"864","Infantry Mobility Vehicles","Mowag Eagle II","Destroyed","Ukraine",NA,2023-08-09,"Zaporizhzhia oblast","https://i.postimg.cc/gJ68NVLw/2001-downgraded-Mowag-Eagle-II-destr-09-08-23.jpg","https://t.me/lost_warinua/45562",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"865","Infantry Mobility Vehicles","Novator","Destroyed","Ukraine",NA,2023-08-20,"Robotyne","https://i.postimg.cc/Nf3BxKbj/4438.png","https://t.me/lost_warinua/46911","47.462098,35.873630","Turretless","Ukraine","Infantry Mobility Vehicles",47.462098,35.87363
"866","Infantry Mobility Vehicles","Oncilla","Destroyed","Ukraine","128th Mountain Assault Brigade",2023-06-16,"Piatykhatky","https://i.postimg.cc/sXBvqK9y/2012-Oncilla-destr-16-06-23.jpg","https://t.me/lost_warinua/39003","47.508694,35.444333",NA,"Ukraine","Infantry Mobility Vehicles",47.508694,35.444333
"867","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-09-26,"Volnovakha raion","https://i.postimg.cc/25PVmff4/43180.png","https://x.com/georgian_legion/status/1706791498711453700?s=20",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"868","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-09-12,"Volnovakha raion","https://i.postimg.cc/Nj5SvBvk/243.png","https://t.me/lost_warinua/49815",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"869","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-07-23,"Blahodatne (Velyka Novosilka hromada)","https://i.postimg.cc/L8h7nNB4/2000-MATV-destr-25-07-23.jpg","https://t.me/lost_warinua/43389","47.7834,36.85588",NA,"Ukraine","Infantry Mobility Vehicles",47.7834,36.85588
"870","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-07-14,"Volnovakha raion","https://i.postimg.cc/zDsFjGC1/2008-Oshkosh-M-ATV-destr-14-07-23.jpg","https://t.me/lost_warinua/41826",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"871","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine","35th Separate Marine Brigade",2023-06-21,"Blahodatne (Velyka Novosilka hromada)","https://i.postimg.cc/027J9Wgy/2004-Oshkosh-M-ATV-destr-21-06-23.jpg","https://t.me/lost_warinua/39305",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"872","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine","35th Separate Marine Brigade",2023-06-21,"Blahodatne (Velyka Novosilka hromada)","https://i.postimg.cc/Wtcj9wS9/2003-Oshkosh-M-ATV-destr-21-06-23.jpg","https://t.me/lost_warinua/39301",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"873","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine","37th Separate Marine Brigade",2023-06-20,"Volnovakha raion","https://i.postimg.cc/SsVR6M72/2004-Oshkosh-M-ATV-destr-20-06-23.jpg","https://t.me/lost_warinua/40205",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"874","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-06-19,"Urozhaine","https://i.postimg.cc/rstX4trw/2003-Oshkosh-M-ATV-destr-19-06-23.jpg","https://t.me/lost_warinua/39045",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"875","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-06-14,"Volnovakha raion","https://i.posthttps://i.postimg.cc/FF2HwtQ5/2001-Oskosh-M-ATV-destr-14-06-23.jpgimg.cc/hjLQ3CQq/2002-t72m1-destr-14-06-23.jpg","https://t.me/lost_warinua/38660",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"876","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine","35th Separate Marine Brigade",2023-06-04,"Blahodatne (Velyka Novosilka hromada)","https://i.postimg.cc/WbhTNNDx/2027-Oshkosh-M-ATV-destr-11-06-23.jpg","https://t.me/lost_warinua/37986","47.785750,36.849444","Loitering","Ukraine","Infantry Mobility Vehicles",47.78575,36.849444
"877","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-08-15,"Mala Tokmachka","https://i.postimg.cc/RZL3bWG4/d3.png","https://t.me/lost_warinua/46898","47.490083,35.870361",NA,"Ukraine","Infantry Mobility Vehicles",47.490083,35.870361
"878","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-08-14,"Mala Tokmachka","https://i.postimg.cc/QC1nKqKN/2006-M-ATV-destr-23-08-23.jpg","https://t.me/lost_warinua/46093","47.477861,35.901833",NA,"Ukraine","Infantry Mobility Vehicles",47.477861,35.901833
"879","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-07-23,"Zaporizhzhia oblast","https://i.postimg.cc/Wb8KsvNj/43f3.png","https://t.me/lost_warinua/43384",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"880","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-07-23,"Zaporizhzhia oblast","https://i.postimg.cc/J48V1xj3/548.png","https://t.me/lost_warinua/43379",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"881","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine",NA,2023-07-23,"Mala Tokmachka","https://i.postimg.cc/59K45wK4/2004-M-ATV-destr-26-07-23.jpg","https://t.me/lost_warinua/43402","47.488444,35.913861",NA,"Ukraine","Infantry Mobility Vehicles",47.488444,35.913861
"882","Infantry Mobility Vehicles","Oshkosh M-ATV","Destroyed","Ukraine","47th Separate Mechanized Brigade",2023-06-07,"Mala Tokmachka","https://i.postimg.cc/YqqXXqn9/88k0.png","https://t.me/lost_warinua/38017","47.495222,35.916806",NA,"Ukraine","Infantry Mobility Vehicles",47.495222,35.916806
"883","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-07-30,"Volnovakha raion","https://i.postimg.cc/Y0KdL1QX/2009-maxxpro-destr-31-07-23.jpg","https://t.me/lost_warinua/44284",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"884","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-07-27,"Volnovakha raion","https://i.postimg.cc/JnCxSCGL/2009-International-M1224-Maxx-Pro-destr-27-07-23.jpg","https://t.me/lost_warinua/44158",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"885","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-07-21,"Volnovakha raion","https://i.postimg.cc/PqP7Fjyr/554g.png","https://t.me/lost_warinua/43179",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"886","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-10,"Storozheve","https://i.postimg.cc/qvMDY3gh/2028-maxxpro-destr-10-07-23.jpg","https://t.me/lost_warinua/41299","47.799414,36.746699",NA,"Ukraine","Infantry Mobility Vehicles",47.799414,36.746699
"887","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-07-04,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/PxLWmr2b/2017-International-M1224-Maxx-Pro-destr-04-07-23.jpg","https://t.me/lost_warinua/42309","47.806778,36.726167",NA,"Ukraine","Infantry Mobility Vehicles",47.806778,36.726167
"888","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine","35th Separate Marine Brigade",2023-07-02,"Makarivka","https://i.postimg.cc/3NPKFNQM/2016-Maxx-Pro-destr-02-07-23.jpg","https://t.me/lost_warinua/40433","47.773333,36.802139","Loitering","Ukraine","Infantry Mobility Vehicles",47.773333,36.802139
"889","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-26,"Volnovakha raion","https://i.postimg.cc/13N8k4P2/2009-Maxx-Pro-destr-26-06-23.jpg","https://t.me/lost_warinua/39827",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"890","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-07,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/GpqCnRRd/2016-2x-Maxx-Pro-destr-07-06-23.jpg","https://t.me/lost_warinua/38183",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"891","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-07,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/GpqCnRRd/2016-2x-Maxx-Pro-destr-07-06-23.jpg","https://t.me/lost_warinua/38183",NA,NA,"Ukraine","Infantry Mobility Vehicles",NA,NA
"892","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-05,"Storozheve","https://i.postimg.cc/28YcCRBw/2003-maxxpro-destr-05-06-23.jpg","https://t.me/lost_warinua/37642","47.805472,36.777889",NA,"Ukraine","Infantry Mobility Vehicles",47.805472,36.777889
"893","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-05,"Storozheve","https://i.postimg.cc/gkR8TWzb/2014-Maxx-Pro-destr-05-06-23.jpg","https://t.me/WS_videos/1221","47.8065,36.777972",NA,"Ukraine","Infantry Mobility Vehicles",47.8065,36.777972
"894","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Storozheve","https://i.postimg.cc/JhbWWc0j/2008-M1224-Maxx-Pro-destr-04-06-23.jpg","https://t.me/lost_warinua/51839","47.806278,36.772917",NA,"Ukraine","Infantry Mobility Vehicles",47.806278,36.772917
"895","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Storozheve","https://i.postimg.cc/C5R1XRjG/2003-maxxpro-destr-15-07-23.jpg","https://t.me/lost_warinua/41873","47.804889,36.773028",NA,"Ukraine","Infantry Mobility Vehicles",47.804889,36.773028
"896","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/02CHcf51/2019-Maxx-Pro-destr-04-06-23.jpg","https://t.me/lost_warinua/39738","47.802944,36.72925",NA,"Ukraine","Infantry Mobility Vehicles",47.802944,36.72925
"897","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/L6Sbt7pV/2020-Maxx-Pro-destr-04-06-23.jpg","https://t.me/lost_warinua/39734","47.800694,36.726972",NA,"Ukraine","Infantry Mobility Vehicles",47.800694,36.726972
"898","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/4xRZzwwk/2021-Maxx-Pro-destr-04-06-23.jpg","https://t.me/lost_warinua/38234","47.799583,36.720556",NA,"Ukraine","Infantry Mobility Vehicles",47.799583,36.720556
"899","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/Vk9w4MHS/2020-2x-Maxx-Pro-destr-04-06-23.jpg","https://t.me/lost_warinua/38224","47.799806,36.71975",NA,"Ukraine","Infantry Mobility Vehicles",47.799806,36.71975
"900","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/Vk9w4MHS/2020-2x-Maxx-Pro-destr-04-06-23.jpg","https://t.me/lost_warinua/38224","47.799806,36.71975",NA,"Ukraine","Infantry Mobility Vehicles",47.799806,36.71975
"901","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine",NA,2023-06-04,"Rivnopil (Velyka Novosilka hromada)","https://i.postimg.cc/CdyMqXXj/2023-Maxx-Pro-destr-04-06-23.jpg","https://t.me/lost_warinua/37571","47.801583,36.719222",NA,"Ukraine","Infantry Mobility Vehicles",47.801583,36.719222
"902","Infantry Mobility Vehicles","UA International M1224 MaxxPro","Destroyed","Ukraine","82nd Air Assault Brigade",2023-10-10,"Verbove","https://i.postimg.cc/JhdCRfSr/2004-Maxx-Pro-destr-01-10-23.jpg","https://t.me/RuFront/5298","47.433298,35.935254",NA,"Ukraine","Infantry Mobility Vehicles",47.433298,35.935254
