"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"263","Armoured Fighting Vehicles","MT-LBu","Destroyed","Russia",NA,2023-11-21,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/DZVnpm3p/1005-mtlbu-destr-22-11-23.jpg","https://t.me/BUAR110ombr/170","48.20941623393205,37.71011051679099","Improvised","Russia","Armor",48.2094162339321,37.710110516791
"264","Armoured Fighting Vehicles","MT-LBu","Destroyed","Russia",NA,2023-10-20,"Makiivka","https://i.postimg.cc/SR33DXqF/1053-bmp1-dam-21-10-23.jpg","https://t.me/lost_warinua/53687","48.084730,37.869130","Improvised","Russia","Armor",48.08473,37.86913
"265","Armoured Fighting Vehicles","MT-LBVM(K)","Destroyed","Russia",NA,2023-12-10,"Sieverne","https://i.postimg.cc/zfsTdFV2/1013-MT-LBVMK-destr-10-12-23.jpg","https://twitter.com/OSINTua/status/1736350466525495305","48.113250,37.639353",NA,"Russia","Armor",48.11325,37.639353
"266","Armoured Fighting Vehicles","MT-LBVM(K)","Destroyed","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-11-09,"Sieverne","https://i.postimg.cc/CxJZSCgx/1035-MT-LBVMK-destr-09-11-23.jpg",NA,"48.11254116832092,37.68138205341952","Cope cage","Russia","Armor",48.1125411683209,37.6813820534195
"267","Armoured Fighting Vehicles","Unknown IFV","Destroyed","Russia",NA,2023-12-27,"Stepove","https://i.postimg.cc/nhX4ThjS/1016-unkn-afv-dam-aband-27-12-23.jpg","https://t.me/operativnoZSU/129223","48.19761581461342,37.690332945876946","Z,Loitering","Russia","Armor",48.1976158146134,37.6903329458769
"268","Armoured Fighting Vehicles","Unknown IFV","Destroyed","Russia",NA,2023-12-10,"Novomykhailivka","https://i.postimg.cc/VNkPYhXN/1004-unkn-afv-destr-10-12-23.jpg","https://t.me/usinfantryman1/15912","47.85041034986274,37.5139367117155",NA,"Russia","Armor",47.8504103498627,37.5139367117155
"269","Armoured Fighting Vehicles","Unknown IFV","Destroyed","Russia",NA,2023-10-22,"Sieverne","https://i.postimg.cc/x8BZrS9Q/1012-2x-bmp2-destr-22-10-23.jpg","https://t.me/lost_warinua/53950","48.09225,37.667778",NA,"Russia","Armor",48.09225,37.667778
"270","Armoured Fighting Vehicles","Unknown IFV","Destroyed","Russia",NA,2023-10-12,"Novomykhailivka","https://i.postimg.cc/cHdkRSB5/1003-unkn-afv-destr-16-10-23.png","https://t.me/lost_warinua/52446","47.820333,37.476333","Turretless,Shattered","Russia","Armor",47.820333,37.476333
"271","Command Vehicles","R-149MA1 command and staff vehicle","Destroyed","Russia",NA,2023-11-30,"Donetsk","https://i.postimg.cc/BQVqSJ2v/1030-R-149-MA1-destr-30-11-23.jpg","https://t.me/lost_warinua/58045","47.94468,37.53863","Flipped","Russia","Command Vehicles",47.94468,37.53863
"272","Engineering","BREM-1 armoured recovery vehicle","Abandoned","Russia",NA,2023-10-31,"Vodiane","https://i.postimg.cc/SKWv4Wbb/1026-t72bobr22022-destr-t72b-brem1-mtlb-aband-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.1036599923,37.6239370381","Cope cage,Damaged","Russia","Engineering",48.1036599923,37.6239370381
"273","Engineering","BTS-4A armoured recovery vehicle","Abandoned","Russia",NA,2023-11-18,"Vodiane","https://i.postimg.cc/d1y9QMTL/1024-bts4-aband-18-11-23.jpg",NA,"48.10440113,37.63204809","Damaged","Russia","Engineering",48.10440113,37.63204809
"274","Engineering","IMR-2(M) combat engineering vehicle","Abandoned","Russia","39th Separate Motor Rifle Brigade",2023-10-09,"Novomykhailivka","https://i.postimg.cc/FHkWFNbt/1034-imr2-dam-aband-09-10-23.jpg","https://t.me/lost_warinua/52099","47.82515,37.50934","Z,Damaged","Russia","Engineering",47.82515,37.50934
"275","Engineering","UR-77 'Meteorit' mine clearing vehicle","Abandoned","Russia",NA,2023-10-10,"Vodiane","https://i.postimg.cc/LsHhHGmp/1015-brem1-dam-aband-10-10-23.jpg","https://t.me/lost_warinua/52166","48.098028,37.666286",NA,"Russia","Engineering",48.098028,37.666286
"276","Engineering","BREM-1 armoured recovery vehicle","Destroyed","Russia",NA,2023-11-08,"Verkhniotoretske","https://twitter.com/bayraktar_1love/status/1729783853332464119","https://t.me/lost_warinua/56076","48.2345,37.850583","Z","Russia","Engineering",48.2345,37.850583
"277","Engineering","BREM-L armoured recovery vehicle","Destroyed","Russia","255th Motor Rifle Regiment",2023-12-11,"Oleksandrivka","https://i.postimg.cc/g2JBHm09/1035-BREM-L-destr-11-12-23.jpg","https://t.me/lost_warinua/61311","47.91339,37.53524",NA,"Russia","Engineering",47.91339,37.53524
"278","Engineering","IMR-1 combat engineering vehicle","Destroyed","Russia",NA,2023-11-11,"Vodiane","https://i.postimg.cc/TYh4HR88/1007-2x-Destroyed-IMR-2-12-11-23.jpg","https://twitter.com/OSINTua/status/1723747905251467694","48.10885,37.64036","V","Russia","Engineering",48.10885,37.64036
"279","Engineering","UR-77 'Meteorit' mine clearing vehicle","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-18,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/W1Xf9h6W/1028-ur77-destr-18-10-23.jpg","https://t.me/lost_warinua/54652","48.210451691948435,37.7051226470504",NA,"Russia","Engineering",48.2104516919484,37.7051226470504
"280","Engineering","UR-77 'Meteorit' mine clearing vehicle","Destroyed","Russia",NA,2023-10-11,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/5tmS9XQK/1002-btr80-destr-11-10-23.jpg","https://t.me/lost_warinua/53193","48.209231,37.710366",NA,"Russia","Engineering",48.209231,37.710366
"281","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Abandoned","Russia",NA,2023-12-10,"Vodiane","https://i.postimg.cc/J7qPHk2V/1033-AMN-590951-aband-10-12-23.jpg","https://twitter.com/OSINTua/status/1736350466525495305","48.104899027032744,37.63201591349536","Turretless","Russia","Infantry Mobility Vehicles",48.1048990270327,37.6320159134954
"282","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Abandoned","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/65GrmBvh/1047-ural-59095-destr-18-10-23.jpg","https://t.me/lost_warinua/53271","48.18974805,37.71850430",NA,"Russia","Infantry Mobility Vehicles",48.18974805,37.7185043
"283","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Abandoned","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/7PR195f6/1045-ural-59095-dam-aband-18-10-23.jpg","https://t.me/lost_warinua/53266","48.19039505540838,37.72211208540729",NA,"Russia","Infantry Mobility Vehicles",48.1903950554084,37.7221120854073
"284","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Destroyed","Russia",NA,2023-12-20,"Vodiane","https://i.postimg.cc/50n7JWng/1034-AMN-590951-destr-28-12-23.jpg","https://t.me/ssternenko/23774","48.10727610534318,37.63056980254653","Turretless,Shattered,Cope cage,Loitering","Russia","Infantry Mobility Vehicles",48.1072761053432,37.6305698025465
"285","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/VkGxbHLH/1054-AMN-590951-destr-10-10-23.jpg","https://t.me/BUAR110ombr/139","48.194056,37.726556","Turretless,Shattered,Loitering","Russia","Infantry Mobility Vehicles",48.194056,37.726556
"286","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Avdiivka","https://postlmg.cc/CdqrZDkR","https://t.me/lost_warinua/52682","48.189972,37.717333",NA,"Russia","Infantry Mobility Vehicles",48.189972,37.717333
"287","Infantry Mobility Vehicles","AMN-590951 multipurpose armored vehicle","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Avdiivka","https://i.postimg.cc/DwcdZ1KV/1002-T-64-BV-AMN-590951-and-BMP2-destr-13-10-23.jpg","https://t.me/lost_warinua/52659","48.189944,37.716806","Shattered","Russia","Infantry Mobility Vehicles",48.189944,37.716806
"288","Infantry Mobility Vehicles","KamAZ-53949 'Linza'","Destroyed","Russia","10th Tank Regiment",2023-10-10,"Vodiane","https://i.postimg.cc/MKT66GDy/1061-Kam-AZ-53949-Linza-destr-10-10-23.jpg","https://t.me/lost_warinua/53278","48.103194,37.626833","Turretless,Cope cage,Loitering","Russia","Infantry Mobility Vehicles",48.103194,37.626833
"289","Infantry Mobility Vehicles","KamAZ-63968 'Typhoon'","Destroyed","Russia",NA,2023-10-22,"Novoselivka Druha","https://i.postimg.cc/bvZK0HZY/1028-kamaz-typhoon-destr-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.212417,37.762583","Turretless,Loitering","Russia","Infantry Mobility Vehicles",48.212417,37.762583
"290","Infantry Mobility Vehicles","Remdiesel Z-STS Akhmat""""","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/B6hdPYVv/1044-bmp2-destr-18-10-23.jpg","https://t.me/lost_warinua/53266","48.1905186111938,37.72193663355247",NA,"Russia","Infantry Mobility Vehicles",48.1905186111938,37.7219366335525
"291","Infantry Mobility Vehicles","Remdiesel Z-STS Akhmat""""","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/L4JQDV1H/1024-Remdiesel-Z-STS-Akhmat-destr-15-10-23.jpg","https://t.me/lost_warinua/53091","48.205581,37.719166","Cope cage,Loitering","Russia","Infantry Mobility Vehicles",48.205581,37.719166
"292","Infantry Mobility Vehicles","Remdiesel Z-STS Akhmat""""","Destroyed","Russia",NA,2023-10-12,"Yasynuvata","https://i.postimg.cc/tRtcKSry/1007-STS-Akhmat-destr-12-10-23.jpg","https://t.me/lost_warinua/52333","48.16953,37.8946","Turretless,Shattered","Russia","Infantry Mobility Vehicles",48.16953,37.8946
"293","MLRS","122mm 2B17 Tornado-G","Destroyed","Russia",NA,2023-10-13,"Donetsk","https://i.postimg.cc/bN1xJrDj/1038-Tornado-G-dam-14-10-23.jpg","https://t.me/lost_warinua/52705","47.944444,37.587111","Turretless,Shattered","Russia","Artillery",47.944444,37.587111
"294","MLRS","122mm BM-21 'Grad'","Destroyed","Russia",NA,2024-01-02,"Donetsk","https://twitter.com/bayraktar_1love/status/1741891760282890621","https://t.me/lost_warinua/61459","47.996972,37.705194","Turretless,Shattered","Russia","Artillery",47.996972,37.705194
"295","MLRS","122mm BM-21 'Grad'","Destroyed","Russia",NA,2024-01-01,"Donetsk","https://i.postimg.cc/FsmpKNMt/1025-122mm-BM-21-Grad-destr-02-01-24.jpg","https://t.me/brat_pp/83","47.997083,37.690230","Turretless,Shattered","Russia","Artillery",47.997083,37.69023
"296","MLRS","122mm BM-21 'Grad'","Destroyed","Russia",NA,2023-12-23,"Donetsk","https://twitter.com/bayraktar_1love/status/1738502901688045831","https://twitter.com/bayraktar_1love/status/1738502901688045831",NA,NA,"Russia","Artillery",NA,NA
"297","MLRS","220mm BM-27 'Uragan'","Destroyed","Russia",NA,2024-01-02,"Donetsk","https://twitter.com/bayraktar_1love/status/1741891760282890621","https://t.me/lost_warinua/61463","47.990194,37.746056","Loitering","Russia","Artillery",47.990194,37.746056
"298","MLRS","220mm TOS-1A","Destroyed","Russia",NA,2024-01-09,"Novoselivka Druha","https://twitter.com/NOELreports/status/1744649865215561825","https://t.me/lost_warinua/62133","48.1957,37.80328","Z,Mine plow/roller,Cope cage,Damaged","Russia","Artillery",48.1957,37.80328
"299","MLRS","220mm TOS-1A","Destroyed","Russia",NA,2023-10-30,"Novoselivka Druha","https://twitter.com/bayraktar_1love/status/1719006047929544826","https://t.me/lost_warinua/54765","48.206297,37.796179","Z,Mine plow/roller,Damaged","Russia","Artillery",48.206297,37.796179
"300","MLRS","220mm TOS-1A","Destroyed","Russia",NA,2023-10-19,"Pisky","https://i.postimg.cc/4xtWVf3M/1016-tos1-destr-20-10-23.jpg","https://t.me/lost_warinua/53536","48.068141,37.668215","Damaged","Russia","Artillery",48.068141,37.668215
"301","Other","Unknown vehicle","Destroyed","Russia",NA,2023-12-10,"Sieverne","https://i.postimg.cc/Mp0wvpFg/1010-unkn-bmp-destr-31-12-23.jpg","https://www.youtube.com/watch?v=j75JJbC5vl0","48.114651,37.639028","Damaged","Russia","Other",48.114651,37.639028
"302","Other","Unknown vehicle","Destroyed","Russia",NA,2023-10-26,"Novomykhailivka","https://i.postimg.cc/ZnRCbMfF/1023-unkn-vehicle-destr-26-10-23.jpg","https://t.me/lost_warinua/54418","47.83775748689116,37.507655220112895","Z,Mine plow/roller,Damaged","Russia","Other",47.8377574868912,37.5076552201129
"303","Self-propelled artillery","152mm 2S19 'Msta-S'","Damaged","Russia",NA,2023-11-18,"Yasynuvata","https://i.postimg.cc/NjPqvQGS/1023-Msta-S-destr-17-11-23.jpg","https://t.me/lost_warinua/56969","48.148139,37.894667","Cope cage,Damaged,Loitering","Russia","Artillery",48.148139,37.894667
"304","Self-propelled artillery","120mm 2S34 'Khosta'","Destroyed","Russia","21st Separate Motor Rifle Brigade",2023-12-06,"Yasynuvata","https://twitter.com/bayraktar_1love/status/1732542906559283693","https://t.me/lost_warinua/58962",NA,"V,Cope cage,Damaged","Russia","Artillery",NA,NA
"305","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-12-28,"Kamianka","https://i.postimg.cc/BvHMcBXn/1054-2s1-destr-28-12-23.jpg","https://t.me/lost_warinua/61081","48.184056,37.812","Cope cage,Damaged","Russia","Artillery",48.184056,37.812
"306","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-12-22,"Novoselivka Druha","https://i.postimg.cc/284Zy5S3/1055-2s1-destr-22-12-23.jpg","https://t.me/lost_warinua/60394","48.185127,37.813312","Cope cage","Russia","Artillery",48.185127,37.813312
"307","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-10-26,"Kamianka","https://i.postimg.cc/Dzbb8bB6/1021-2s1-destr-26-10-23.jpg","https://t.me/lost_warinua/54460","48.184213,37.812101","Mine plow/roller,Cope cage,Damaged","Russia","Artillery",48.184213,37.812101
"308","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-11-29,"Pokrovsk raion","https://twitter.com/bayraktar_1love/status/1729969367079657755","https://t.me/lost_warinua/58009",NA,"Cope cage,Damaged","Russia","Artillery",NA,NA
"309","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-11-15,"Pokrovsk raion","https://i.postimg.cc/hPcq9C3y/1009-msta-s-destr-15-11-23.jpg","https://t.me/lost_warinua/57157",NA,"Cope cage,Damaged,Loitering","Russia","Artillery",NA,NA
"310","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-21,"Betmanove","https://i.postimg.cc/rwG8PZYY/1018-msta-s-destr-22-10-23.jpg","https://t.me/lost_warinua/53860","48.198267,37.915536","Cope cage","Russia","Artillery",48.198267,37.915536
"311","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-16,"Verkhniotoretske","https://twitter.com/bayraktar_1love/status/1713835842077176004","https://t.me/lost_warinua/52895","48.22345,37.87152","Z,Mine plow/roller,Cope cage,Damaged","Russia","Artillery",48.22345,37.87152
"312","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-16,"Verkhniotoretske","https://twitter.com/bayraktar_1love/status/1713835842077176004","https://t.me/lost_warinua/52889","48.22286,37.87095","O,Mine plow/roller,Cope cage,Damaged,Loitering","Russia","Artillery",48.22286,37.87095
"313","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2024-01-05,"Donetsk","https://i.postimg.cc/mD2phRz2/1005-msta-s-destr-05-01-24.jpg","https://t.me/lost_warinua/61770","47.947444,37.679639","Z,Mine plow/roller,Damaged","Russia","Artillery",47.947444,37.679639
"314","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-12-20,"Donetsk","https://twitter.com/NOELreports/status/1737736709255639043","https://t.me/lost_warinua/60202","47.957237,37.637674","Cope cage,Damaged","Russia","Artillery",47.957237,37.637674
"315","Self-propelled artillery","240mm 2S4 'Tyulpan'","Destroyed","Russia",NA,2023-10-24,"Novoselivka Druha","https://i.postimg.cc/vBFx9HKs/1025-2s4-destr-24-10-23.jpg","https://t.me/lost_warinua/54058","48.2236,37.80711","Cope cage,Damaged","Russia","Artillery",48.2236,37.80711
"316","Self-propelled artillery","240mm 2S4 'Tyulpan'","Destroyed","Russia",NA,2024-01-04,"Yasynuvata","https://twitter.com/bayraktar_1love/status/1742971327303045174","https://t.me/lost_warinua/61709","48.151861,37.871472","Mine plow/roller,Cope cage,Damaged","Russia","Artillery",48.151861,37.871472
"317","Self-propelled artillery","240mm 2S4 'Tyulpan'","Destroyed","Russia",NA,2024-01-02,"Makiivka","https://twitter.com/bayraktar_1love/status/1742238454342140073","https://t.me/lost_warinua/61514","48.069639,37.880528","Cope cage,Damaged","Russia","Artillery",48.069639,37.880528
"318","Tanks","T-62 Obr. 1972","Abandoned","Russia",NA,2023-12-10,"Vodiane","https://i.postimg.cc/4N95JpPv/1035-T-62-Obr-1972-aband-10-12-23.jpg","https://twitter.com/OSINTua/status/1736350466525495305","48.107722,37.632722","Cope cage,Damaged","Russia","Armor",48.107722,37.632722
"319","Tanks","T-62M","Abandoned","Russia",NA,2023-12-21,"Novomykhailivka","https://i.postimg.cc/Jzf348Lr/1021-t62m-dam-aband-21-12-23.jpg","https://twitter.com/wartranslated/status/1738296241132331178","47.84141419095851,37.48824709778876","Cope cage,Damaged","Russia","Armor",47.8414141909585,37.4882470977888
"320","Tanks","T-64BV","Abandoned","Russia","1st Separate Motor Rifle Brigade (DNR)",2023-11-21,"Sieverne","https://i.postimg.cc/yNpVKk2L/1007_T-64BV_aband_t64bv_21_11_23.jpg","https://t.me/lost_warinua/57334",NA,"Mine plow/roller,Cope cage,Damaged,Jammer","Russia","Armor",NA,NA
"321","Tanks","T-64BV","Abandoned","Russia",NA,2023-11-16,"Vodiane","https://i.postimg.cc/DfNQ97HP/1017-T-64-BV-destr-16-11-23.jpg","https://twitter.com/OSINTua/status/1725241181385232849",NA,"O,Cope cage,Damaged,Loitering,Jammer","Russia","Armor",NA,NA
"322","Tanks","T-64BV","Abandoned","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/0NcRYBJS/1046-t64bv-dam-aband-18-10-23.jpg","https://t.me/lost_warinua/53271","48.19013363,37.71881563","Z,Damaged","Russia","Armor",48.19013363,37.71881563
"323","Tanks","T-64BV","Abandoned","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/jSJ8dJ3K/1042-t72b-aband-11-10-23.jpg","https://t.me/operativnoZSU/118492","48.191083,37.725333","Mine plow/roller,Cope cage,Damaged","Russia","Armor",48.191083,37.725333
"324","Tanks","T-72 *","Abandoned","Russia",NA,2023-12-22,"Stepove","https://i.postimg.cc/pLJsYp99/1022-t72b-obr2022-dam-aband-22-12-23.jpg","https://t.me/khornegroup/1217","48.19981877700864,37.68973969285319","Z,Mine plow/roller,Cope cage","Russia","Armor",48.1998187770086,37.6897396928532
"325","Tanks","T-72 *","Abandoned","Russia",NA,2023-12-13,"Novomykhailivka",NA,"https://t.me/ua_dshv/1891",NA,"Z,Mine plow/roller,Cope cage,Damaged,Loitering","Russia","Armor",NA,NA
"326","Tanks","T-72 *","Abandoned","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/zD7KFFS1/1031-unkn-t72-dam-aband-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.20564237736726,37.71938136353406","Mine plow/roller,Cope cage,Damaged","Russia","Armor",48.2056423773673,37.7193813635341
"327","Tanks","T-72 *","Abandoned","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/DZF4qSSZ/1035-unkn-t72-aband-22-10-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.2069285,37.6938543","Cope cage,Damaged","Russia","Armor",48.2069285,37.6938543
"328","Tanks","T-72 *","Abandoned","Russia",NA,2023-10-19,"Vodiane","https://i.postimg.cc/R0R9P02N/1028-unkn-t72-dam-aband-19-10-23.jpg","https://t.me/WS_videos/1664","48.1184735071513,37.70495997223793","Mine plow/roller,Cope cage,Damaged","Russia","Armor",48.1184735071513,37.7049599722379
"329","Tanks","T-72B","Abandoned","Russia",NA,2024-01-01,"Stepove","https://i.postimg.cc/W1d3q5kf/1016-unkn-t72-aband-01-01-24.jpg","https://t.me/khornegroup/1297","48.198629,37.689564","Cope cage,Damaged","Russia","Armor",48.198629,37.689564
"330","Tanks","T-72B","Abandoned","Russia",NA,2023-12-27,"Avdiivka","https://i.postimg.cc/MGNX54G2/1031-t72b-aband-27-12-23.jpg","https://t.me/operativnoZSU/129100","48.18936597676199,37.71575751895122","Mine plow/roller,Damaged","Russia","Armor",48.189365976762,37.7157575189512
"331","Tanks","T-72B","Abandoned","Russia",NA,2023-12-21,"Novomykhailivka","https://i.postimg.cc/8PNcZLT5/1027-t72b-aband-21-12-23.jpg","https://t.me/skywar79/7?single","47.846592945330606,37.48819967274805","Cope cage","Russia","Armor",47.8465929453306,37.4881996727481
"332","Tanks","T-72B","Abandoned","Russia",NA,2023-12-10,"Vodiane","https://i.postimg.cc/T1ZJVPdW/1032-unkn-tank-dam-aband-10-12-23.jpg","https://twitter.com/OSINTua/status/1736350466525495305","48.11156313002042,37.678557899455996","Mine plow/roller,Cope cage,Damaged","Russia","Armor",48.1115631300204,37.678557899456
"333","Tanks","T-72B","Abandoned","Russia",NA,2023-11-18,"Vodiane","https://i.postimg.cc/V613cN27/1015-unkn-tank-aband-18-11-23.jpg",NA,"48.1055553,37.6321341","Mine plow/roller,Cope cage,Damaged,Jammer","Russia","Armor",48.1055553,37.6321341
"334","Tanks","T-72B","Abandoned","Russia",NA,2023-11-09,"Vodiane","https://i.postimg.cc/j5LvbcMN/1005-t72b-aband-09-11-23.jpg","https://t.me/russianocontext/1218","48.096950,37.663458","Cope cage","Russia","Armor",48.09695,37.663458
"335","Tanks","T-72B","Abandoned","Russia",NA,2023-10-31,"Vodiane","https://i.postimg.cc/SKWv4Wbb/1026-t72bobr22022-destr-t72b-brem1-mtlb-aband-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.1036599923,37.6239370381","Cope cage,Damaged,Loitering","Russia","Armor",48.1036599923,37.6239370381
"336","Tanks","T-72B","Abandoned","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/gkvXjG4b/1023-t72b-dam-aband-23-10-23.jpg","https://t.me/BUAR110ombr/140","48.20600242148415,37.72352519678729","Mine plow/roller,Cope cage,Jammer","Russia","Armor",48.2060024214842,37.7235251967873
"337","Tanks","T-72B","Abandoned","Russia","39th Separate Motor Rifle Brigade",2023-10-09,"Novomykhailivka","https://i.postimg.cc/9fyqRdFK/1053-t72b-dam-aband-09-10-23.jpg","https://t.me/lost_warinua/52092","47.82582,37.51428","Damaged","Russia","Armor",47.82582,37.51428
"338","Tanks","T-72B Obr. 2022","Abandoned","Russia",NA,2023-12-04,"Stepove","https://i.postimg.cc/MTbR4yCV/1007-T-72-B-Obr-2022-dam-aband-04-12-23.jpg","https://t.me/DeepStateUA/18210",NA,"Z,Cope cage,Damaged","Russia","Armor",NA,NA
"339","Tanks","T-72B Obr. 2022","Abandoned","Russia",NA,2023-10-21,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/nzpZYVhR/1004-unkn-tank-dam-aband-20-10-23.jpg","https://www.facebook.com/100007635584684/posts/pfbid02jeCF9hTeLXqL7qc5jiZL1npCNnCW8x1v92BW8PQDMaqfbyFDcrCSZgGegAjyTNBil/?app=fbl","48.1998677,37.7079050","Damaged","Russia","Armor",48.1998677,37.707905
"340","Tanks","T-72B Obr. 2022","Abandoned","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/vHsgCptG/1001-t72b-2022-dam-aband-12-10-23.jpg","https://twitter.com/OSINTua/status/1717624038615355565","48.21088102159358,37.72768888048617","Cope cage,Damaged","Russia","Armor",48.2108810215936,37.7276888804862
"341","Tanks","T-72B3","Abandoned","Russia",NA,2023-12-15,"Vodiane","https://i.postimg.cc/X77WTjkb/1057-t72b3-dam-aband-15-12-23.jpg","https://t.me/lost_warinua/60059",NA,"Z,Cope cage,Damaged,Loitering","Russia","Armor",NA,NA
"342","Tanks","T-72B3 Obr. 2016","Abandoned","Russia",NA,2023-11-29,"Vodiane","https://i.postimg.cc/15wDNrFw/1026-T-72-B3-Obr-2022-aband-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.10783072970082,37.62968978399713","Mine plow/roller,Damaged","Russia","Armor",48.1078307297008,37.6296897839971
"343","Tanks","T-72B3 Obr. 2016","Abandoned","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/6302zBZh/1034-t72b3-2016-dam-aband-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.197102205053305,37.72759887663179","Cope cage,Damaged","Russia","Armor",48.1971022050533,37.7275988766318
"344","Tanks","T-72B3 Obr. 2016","Abandoned","Russia",NA,2023-10-10,"Sieverne","https://i.postimg.cc/SQgYMNkS/1055-t72b3-2016-dam-aband-10-10-23.jpg",NA,NA,"Cope cage,Damaged,Loitering","Russia","Armor",NA,NA
"345","Tanks","T-72B3 Obr. 2016","Abandoned","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/rFHnk9JQ/1041-t72b3-aband-11-10-23.jpg","https://t.me/operativnoZSU/118492","48.191333,37.726778","V,Mine plow/roller,Cope cage,Damaged","Russia","Armor",48.191333,37.726778
"346","Tanks","T-72B3 Obr. 2016","Abandoned","Russia",NA,2023-11-05,"Spartak","https://i.postimg.cc/MG11NVNY/1017-t72bobr2022-dam-aband.jpg","https://t.me/Pravda_Gerashchenko/82551",NA,"Cope cage,Damaged","Russia","Armor",NA,NA
"347","Tanks","T-80BV","Abandoned","Russia",NA,2024-01-04,"Avdiivka","https://i.postimg.cc/Bn1KSsL2/1004-t80bv-dam-aband-04-01-24.jpg","https://t.me/rubpak/66",NA,"Mine plow/roller,Cope cage,Damaged","Russia","Armor",NA,NA
"348","Tanks","T-80BV","Abandoned","Russia",NA,2023-12-25,"Novomykhailivka","https://i.postimg.cc/d1rZrcYG/1044-t80bv-aband-25-12-23.jpg","https://t.me/ua_dshv/1944","47.836704,37.488257","Z,Cope cage,Damaged","Russia","Armor",47.836704,37.488257
"349","Tanks","T-80BV","Abandoned","Russia",NA,2023-12-21,"Novomykhailivka","https://i.postimg.cc/zX7B63fk/1028-t80bv-dam-aband-21-12-23.jpg","https://t.me/skywar79/7?single","47.84668937409029,37.48810501041696","Z,Cope cage,Damaged","Russia","Armor",47.8466893740903,37.488105010417
